order_id,customer_id,order_date,product,quantity,amount,payment_mode
1784,438,2026-05-05,Monitor,1,2041.91,UPI
1785,935,2026-04-06,Laptop,5,4949.25,NetBanking
1786,33,2026-03-25,Monitor,5,4802.96,NetBanking
1787,290,2026-06-12,Laptop,1,2916.6,UPI
1788,998,2026-01-29,Keyboard,2,2835.62,UPI
1789,588,2026-06-06,Mouse,2,4620.23,UPI
1790,786,2026-03-12,Headphones,4,3451.37,Card
1791,667,2026-02-16,Mouse,5,1719.1,Cash
1792,465,2026-06-27,Mouse,4,2685.8,UPI
1793,412,2026-01-02,Keyboard,4,2916.22,UPI
1794,9,2026-04-20,Phone,3,1203.63,Card
1795,599,2026-03-25,Keyboard,4,3405.24,Card
1796,789,2026-04-01,Mouse,5,4125.47,Card
1797,194,2026-02-22,Tablet,2,3887.66,UPI
1798,27,2026-01-11,Monitor,2,2713.77,Cash
1799,978,2026-03-22,Phone,2,439.41,Card
1800,311,2026-03-11,Phone,2,900.12,Cash
1801,28,2026-04-23,Laptop,4,772.83,UPI
1802,455,2026-02-23,Headphones,1,4350.91,NetBanking
1803,450,2026-02-22,Monitor,4,2055.97,UPI
1804,96,2026-05-10,Keyboard,5,4849.29,UPI
1805,167,2026-01-31,Headphones,5,3807.37,Cash
1806,768,2026-04-17,Phone,2,4977.25,UPI
1807,819,2026-05-03,Tablet,5,2583.86,UPI
1808,968,2026-01-02,Headphones,4,2339.07,NetBanking
1809,985,2026-04-01,Tablet,3,4301.72,UPI
1810,445,2026-06-16,Tablet,2,4735.11,UPI
1811,667,2026-04-10,Headphones,1,3253.55,Cash
1812,748,2026-03-24,Laptop,2,3272.06,Card
1813,182,2026-02-02,Keyboard,2,2866.44,Card
1814,712,2026-01-10,Laptop,5,2402.08,Card
1815,888,2026-03-17,Tablet,5,3725.26,NetBanking
1816,844,2026-02-14,Phone,5,871.67,Card
1817,760,2026-06-21,Phone,3,4066.15,UPI
1818,806,2026-05-08,Phone,3,895.63,NetBanking
1819,641,2026-03-09,Keyboard,3,1928.6,UPI
1820,803,2026-01-08,Headphones,1,226.57,Card
1821,936,2026-05-19,Headphones,5,2097.51,Card
1822,162,2026-03-31,Phone,1,590.56,NetBanking
1823,68,2026-05-02,Headphones,4,650.81,NetBanking
1824,138,2026-06-13,Laptop,3,4298.89,NetBanking
1825,481,2026-03-07,Phone,3,4507.79,Cash
1826,980,2026-01-25,Headphones,4,3106.69,Card
1827,129,2026-02-03,Monitor,2,1174.62,Card
1828,676,2026-01-25,Mouse,4,502.73,Cash
1829,909,2026-03-05,Phone,3,3113.57,Card
1830,748,2026-03-26,Mouse,4,3330.91,Cash
1831,779,2026-03-25,Headphones,3,4507.71,Card
1832,594,2026-01-09,Mouse,4,3708.41,UPI
1833,814,2026-02-16,Laptop,2,1069.69,UPI
1834,856,2026-02-11,Headphones,3,3994.38,UPI
1835,586,2026-03-30,Phone,5,2455.8,NetBanking
1836,463,2026-04-27,Keyboard,3,4964.22,NetBanking
1837,121,2026-06-17,Monitor,5,3750.31,Cash
1838,346,2026-02-17,Tablet,3,4983.76,NetBanking
1839,791,2026-06-19,Laptop,3,2789.61,Cash
1840,65,2026-04-20,Mouse,1,3931.58,Card
1841,97,2026-04-28,Monitor,1,1212.91,UPI
1842,564,2026-02-02,Monitor,3,3592.21,Cash
1843,464,2026-01-22,Monitor,5,2237.2,Card
1844,408,2026-05-11,Phone,2,4118.13,Card
1845,795,2026-04-01,Keyboard,5,181.92,Card
1846,577,2026-05-15,Laptop,5,4313.64,Cash
1847,553,2026-05-16,Phone,3,1229.08,Card
1848,103,2026-06-12,Mouse,5,3433.94,Card
1849,864,2026-02-08,Keyboard,5,4660.18,NetBanking
1850,879,2026-01-13,Headphones,3,1090.76,NetBanking
1851,923,2026-04-18,Headphones,4,2656.57,Cash
1852,140,2026-03-18,Laptop,1,3635.58,Cash
1853,726,2026-03-21,Phone,5,2823.21,UPI
1854,61,2026-02-05,Phone,4,3800.33,Card
1855,783,2026-03-04,Headphones,2,4863.27,NetBanking
1856,401,2026-03-05,Monitor,3,2997.94,UPI
1857,232,2026-03-12,Phone,4,4820.45,UPI
1858,744,2026-06-22,Phone,2,3724.31,NetBanking
1859,146,2026-03-25,Laptop,1,3393.97,Cash
1860,537,2026-06-10,Keyboard,4,602.8,Card
1861,677,2026-02-01,Keyboard,5,2247.53,NetBanking
1862,158,2026-03-29,Tablet,1,444.97,NetBanking
1863,859,2026-01-29,Mouse,4,4466.47,NetBanking
1864,600,2026-06-27,Monitor,4,925.43,Cash
1865,231,2026-01-23,Mouse,5,2661.91,Cash
1866,248,2026-06-20,Headphones,4,4359.87,NetBanking
1867,59,2026-03-13,Monitor,3,3226.49,Cash
1868,656,2026-04-18,Mouse,3,2588.34,Cash
1869,86,2026-05-05,Phone,5,163.34,NetBanking
1870,227,2026-06-20,Tablet,1,2996.31,NetBanking
1871,575,2026-05-25,Headphones,5,3072.54,NetBanking
1872,44,2026-06-01,Monitor,1,3048.15,UPI
1873,121,2026-03-03,Tablet,5,4836.98,NetBanking
1874,835,2026-01-11,Tablet,4,2029.35,NetBanking
1875,588,2026-01-10,Headphones,4,4330.72,UPI
1876,222,2026-01-07,Mouse,3,2877.96,UPI
1877,300,2026-01-08,Mouse,4,4611.28,Cash
1878,368,2026-03-30,Tablet,2,4110.01,Cash
1879,457,2026-03-25,Headphones,3,3940.18,Card
1880,215,2026-05-21,Mouse,3,2836.54,NetBanking
1881,772,2026-02-14,Monitor,4,1807.84,UPI
1882,342,2026-05-18,Mouse,2,1823.84,Cash
1883,849,2026-01-24,Mouse,4,1598.59,Cash
1884,637,2026-02-17,Monitor,4,2536.24,Card
1885,272,2026-05-05,Tablet,3,4294.28,NetBanking
1886,918,2026-02-10,Phone,3,1871.17,UPI
1887,115,2026-03-21,Keyboard,5,1029.97,Cash
1888,775,2026-02-15,Headphones,5,2843.61,UPI
1889,204,2026-06-03,Mouse,4,557.48,Cash
1890,150,2026-05-17,Tablet,4,,Card
1891,944,2026-03-17,Keyboard,5,1987.68,UPI
1892,332,2026-04-24,Monitor,1,4997.25,Card
1893,562,2026-03-12,Laptop,4,859.56,Card
1894,854,2026-02-26,Phone,2,3505.89,NetBanking
1895,664,2026-02-07,Laptop,3,4076.47,Card
1896,988,2026-06-06,Headphones,4,201.79,NetBanking
1897,570,2026-05-26,Phone,4,2801.01,Card
1898,869,2026-04-13,Mouse,5,2641.0,NetBanking
1899,765,2026-04-04,Monitor,3,1381.31,NetBanking
1900,380,2026-03-02,Tablet,5,1886.12,Cash
1901,79,2026-02-04,Tablet,2,4794.65,Card
1902,99,2026-05-10,Mouse,4,4906.95,Cash
1903,108,2026-06-04,Phone,3,4055.54,Card
1904,477,2026-01-14,Headphones,5,1418.75,NetBanking
1905,510,2026-01-17,Phone,1,2996.21,NetBanking
1906,573,2026-03-30,Headphones,2,3286.36,UPI
1907,699,2026-03-12,Keyboard,3,1836.62,UPI
1908,731,2026-04-21,Mouse,2,3028.92,NetBanking
1909,221,2026-03-21,Keyboard,3,3342.82,Cash
1910,239,2026-05-11,Headphones,2,2892.3,Cash
1911,884,2026-06-06,Laptop,3,133.2,UPI
1912,794,2026-06-07,Laptop,5,4889.03,NetBanking
1913,748,2026-02-19,Phone,5,889.92,Card
1914,856,2026-06-16,Headphones,1,988.07,Cash
1915,92,2026-04-14,Keyboard,4,561.39,NetBanking
1916,391,2026-02-05,Monitor,3,3512.43,Card
1917,99,2026-02-15,Mouse,4,1624.86,Cash
1918,512,2026-03-08,Headphones,2,544.6,Card
1919,360,2026-06-12,Laptop,3,4929.62,NetBanking
1920,770,2026-03-07,Laptop,5,560.74,UPI
1921,571,2026-04-06,Laptop,2,389.82,UPI
1922,987,2026-01-04,Laptop,3,4927.13,NetBanking
1923,314,2026-05-26,Keyboard,3,235.5,UPI
1924,979,2026-06-12,Keyboard,4,944.73,Card
1925,549,2026-03-30,Laptop,2,-100.0,Cash
1926,588,2026-04-23,Mouse,2,966.95,Card
1927,834,2026-01-08,Keyboard,1,4113.08,UPI
1928,827,2026-03-16,Laptop,3,4677.82,Card
1929,605,2026-01-26,Headphones,2,2640.6,Card
1930,628,2026-04-27,Mouse,5,4608.0,NetBanking
1931,803,2026-01-30,Mouse,5,2294.88,UPI
1932,347,2026-02-06,Phone,4,1306.49,Card
1933,814,2026-04-02,Laptop,4,2080.99,UPI
1934,869,2026-06-19,Mouse,3,2647.23,NetBanking
1935,776,2026-02-21,Tablet,3,2777.27,Card
1936,459,2026-03-16,Mouse,4,3841.26,NetBanking
1937,446,2026-05-06,Laptop,4,1947.63,UPI
1938,330,2026-06-06,Headphones,3,2850.14,NetBanking
1939,806,2026-06-25,Mouse,1,3876.63,UPI
1940,193,2026-03-20,Keyboard,5,4739.22,Card
1941,657,2026-01-13,Keyboard,1,1636.9,UPI
1942,990,2026-02-18,Tablet,5,1584.44,UPI
1943,844,2026-04-22,Mouse,5,4144.43,Card
1944,521,2026-06-28,Laptop,2,1917.04,UPI
1945,469,2026-02-26,Mouse,3,4754.83,UPI
1946,732,2026-02-22,Keyboard,5,1097.68,UPI
1947,47,2026-02-22,Mouse,1,4618.22,Cash
1948,5,2026-06-18,Monitor,3,4531.54,Card
1949,400,2026-04-06,Monitor,4,4150.2,UPI
1950,160,2026-03-05,Keyboard,3,794.18,NetBanking
1951,697,2026-06-10,Tablet,2,2895.64,Cash
1952,420,2026-04-17,Monitor,4,3482.38,NetBanking
1953,285,2026-02-18,Monitor,4,4228.91,Cash
1954,615,2026-06-27,Headphones,1,151.11,NetBanking
1955,132,2026-02-27,Laptop,1,3348.52,UPI
1956,163,2026-05-06,Laptop,2,4520.86,Cash
1957,172,2026-03-07,Mouse,4,4723.17,Cash
1958,550,2026-05-26,Tablet,1,1503.55,UPI
1959,405,2026-02-21,Laptop,5,4132.1,NetBanking
1960,206,2026-01-10,Headphones,4,722.86,UPI
1961,115,2026-04-10,Phone,1,1220.36,UPI
1962,248,2026-04-05,Headphones,2,2236.15,NetBanking
1963,612,2026-06-19,Keyboard,2,3868.72,Card
1964,743,2026-05-26,Laptop,2,1657.81,Cash
1965,881,2026-02-14,Tablet,4,4757.03,Card
1966,924,2026-04-11,Headphones,2,3256.26,Cash
1967,518,2026-02-17,Mouse,2,411.88,Cash
1968,674,2026-01-07,Monitor,4,3633.79,UPI
1969,864,2026-05-16,Tablet,5,1304.3,Card
1970,147,2026-03-23,Laptop,1,2780.9,UPI
1971,420,2026-01-05,Keyboard,2,2638.43,Cash
1972,380,2026-01-27,Mouse,2,288.31,UPI
1973,391,2026-01-15,Monitor,4,116.76,UPI
1974,878,2026-06-10,Laptop,5,1200.14,UPI
1975,21,2026-05-02,Keyboard,4,3279.43,Cash
1976,703,2026-04-26,Mouse,2,3118.64,NetBanking
1977,628,2026-06-12,Headphones,4,1325.21,Card
1978,466,2026-04-03,Phone,2,2728.63,Cash
1979,653,2026-04-10,Tablet,2,3681.79,Cash
1980,758,2026-03-18,Phone,1,202.59,NetBanking
1981,421,2026-05-19,Monitor,2,3582.36,NetBanking
1982,129,2026-04-01,Phone,4,4216.66,NetBanking
1983,905,2026-04-26,Headphones,4,2146.86,NetBanking
1984,373,2026-06-20,Headphones,2,1755.23,Card
1985,252,2026-02-18,Keyboard,2,1163.1,Cash
1986,922,2026-04-15,Tablet,3,2370.54,Card
1987,403,2026-01-28,Keyboard,4,792.52,Cash
1988,927,2026-06-09,Headphones,1,4181.15,Card
1989,223,2026-02-10,Mouse,4,1754.65,NetBanking
1990,185,2026-01-07,Mouse,2,4721.68,NetBanking
1991,582,2026-03-11,Mouse,5,3368.27,Card
1992,657,2026-02-20,Phone,4,2069.19,Cash
1993,480,2026-02-03,Monitor,4,1303.92,Cash
1994,626,2026-06-06,Keyboard,1,4671.8,UPI
1995,806,2026-01-06,Laptop,1,420.26,Cash
1996,874,2026-04-02,Phone,2,540.74,Card
1997,315,2026-04-03,Keyboard,3,4219.32,NetBanking
1998,487,2026-02-14,Tablet,3,1759.24,UPI
1999,822,2026-02-08,Phone,4,2853.25,UPI
2000,546,2026-04-15,Phone,5,4560.13,NetBanking
2001,717,2026-06-26,Monitor,2,4918.18,UPI
2002,680,2026-04-24,Laptop,1,4732.47,Card
2003,902,2026-04-08,Headphones,2,1966.65,UPI
2004,601,2026-04-03,Headphones,5,3471.8,Card
2005,459,2026-05-06,Mouse,5,4480.54,Cash
2006,907,2026-01-22,Tablet,1,1764.91,Card
2007,139,2026-06-23,Headphones,2,3157.75,UPI
2008,958,2026-06-21,Phone,3,3975.74,Cash
2009,729,2026-01-22,Tablet,5,3984.63,NetBanking
2010,17,2026-06-01,Headphones,2,3147.12,Cash
2011,872,2026-05-12,Tablet,5,1338.31,UPI
2012,502,2026-02-12,Laptop,2,1660.98,Cash
2013,270,2026-04-21,Tablet,1,2299.76,Cash
2014,768,2026-06-18,Headphones,1,4975.97,Cash
2015,565,2026-06-09,Laptop,5,253.73,UPI
2016,310,2026-05-01,Headphones,4,1965.29,UPI
2017,712,2026-06-28,Headphones,3,3392.33,Cash
2018,823,2026-04-19,Headphones,3,2611.66,Card
2019,966,2026-03-08,Keyboard,2,1796.57,NetBanking
2020,289,2026-04-26,Mouse,1,1406.7,Cash
2021,883,2026-01-30,Laptop,2,2593.08,UPI
2022,249,2026-04-06,Laptop,2,464.63,Card
2023,798,2026-01-20,Laptop,1,528.2,Cash
2024,892,2026-01-19,Phone,5,4553.67,NetBanking
2025,647,2026-06-20,Laptop,5,4379.67,UPI
2026,58,2026-02-21,Mouse,1,3550.32,Card
2027,94,2026-01-24,Laptop,4,3619.45,Card
2028,216,2026-01-21,Headphones,3,344.99,Card
2029,488,2026-05-07,Keyboard,2,4106.0,NetBanking
2030,295,2026-06-01,Monitor,1,3684.67,NetBanking
2031,190,2026-01-21,Phone,2,2587.16,Cash
2032,148,2026-05-28,Phone,1,4403.07,UPI
2033,193,2026-03-24,Monitor,2,1016.54,Card
2034,405,2026-06-01,Tablet,5,3212.95,NetBanking
2035,519,2026-02-25,Headphones,3,3238.92,Cash
2036,754,2026-01-02,Mouse,3,1279.78,Cash
2037,773,2026-01-16,Laptop,4,890.19,Cash
2038,925,2026-06-08,Monitor,4,3691.28,UPI
2039,691,2026-04-25,Laptop,1,3845.73,Cash
2040,603,2026-04-03,Mouse,5,3879.79,UPI
2041,583,2026-03-23,Headphones,3,1385.94,NetBanking
2042,380,2026-05-06,Tablet,5,2548.51,Card
2043,234,2026-01-11,Mouse,3,2977.42,NetBanking
2044,477,2026-03-25,Monitor,4,4411.88,NetBanking
2045,890,2026-04-26,Phone,2,4505.54,NetBanking
2046,430,2026-02-05,Monitor,3,4753.21,NetBanking
2047,892,2026-04-13,Tablet,1,3197.75,NetBanking
2048,811,2026-02-14,Phone,5,4105.28,Card
2049,223,2026-04-11,Headphones,2,564.75,Cash
2050,346,2026-05-08,Headphones,2,1069.01,Cash
2051,850,2026-05-21,Tablet,2,4780.46,Card
2052,499,2026-05-08,Headphones,4,3073.44,Card
2053,500,2026-01-16,Tablet,1,4848.59,UPI
2054,976,2026-05-03,Keyboard,3,1684.08,Card
2055,241,2026-05-07,Monitor,2,2641.94,NetBanking
2056,503,2026-03-20,Mouse,2,163.54,Cash
2057,646,2026-06-08,Headphones,5,1622.0,UPI
2058,614,2026-03-14,Tablet,3,734.2,Card
2059,379,2026-05-02,Laptop,1,2870.11,NetBanking
2060,379,2026-02-23,Tablet,2,2143.3,Cash
2061,650,2026-05-02,Monitor,3,4587.12,Cash
2062,592,2026-06-28,Phone,2,3989.71,Cash
2063,801,2026-02-28,Mouse,5,3200.14,Card
2064,833,2026-05-06,Keyboard,4,4116.32,UPI
2065,321,2026-01-25,Headphones,2,2603.71,Cash
2066,84,2026-04-29,Keyboard,3,2693.25,UPI
2067,461,2026-02-19,Monitor,3,2008.92,Card
2068,373,2026-01-16,Headphones,2,4254.09,Card
2069,649,2026-04-02,Monitor,5,114.96,NetBanking
2070,576,2026-03-11,Tablet,4,815.99,Cash
2071,620,2026-02-21,Monitor,2,4427.75,UPI
2072,303,2026-02-19,Keyboard,5,3693.76,Cash
2073,255,2026-04-19,Mouse,1,3974.48,Cash
2074,268,2026-03-17,Laptop,1,1100.78,NetBanking
2075,81,2026-02-07,Headphones,4,1906.3,Card
2076,609,2026-03-22,Laptop,3,2276.28,NetBanking
2077,283,2026-06-05,Headphones,3,1069.13,Card
2078,601,2026-01-05,Laptop,1,729.82,Cash
2079,566,2026-02-06,Tablet,4,2437.8,UPI
2080,644,2026-03-24,Headphones,2,2227.87,Cash
2081,628,2026-01-09,Mouse,3,4196.76,Cash
2082,580,2026-01-11,Keyboard,1,3806.81,Card
2083,509,2026-01-18,Phone,2,413.0,UPI
2084,536,2026-03-02,Laptop,3,900.57,Cash
2085,347,2026-03-29,Monitor,1,497.68,NetBanking
2086,411,2026-05-15,Headphones,4,2771.05,Card
2087,562,2026-02-23,Headphones,2,4131.95,UPI
2088,782,2026-03-08,Phone,2,4565.98,UPI
2089,661,2026-01-07,Laptop,2,3449.26,NetBanking
2090,44,2026-03-01,Phone,2,306.66,Cash
2091,331,2026-06-12,Mouse,4,1998.87,UPI
2092,523,2026-05-07,Laptop,4,3851.13,UPI
2093,42,2026-01-10,Phone,2,1080.61,NetBanking
2094,8,2026-01-21,Keyboard,3,1811.97,Card
2095,407,2026-05-18,Laptop,5,1142.61,Cash
2096,273,2026-05-11,Headphones,2,2825.69,Card
2097,773,2026-03-27,Phone,3,3077.33,Cash
2098,403,2026-03-15,Headphones,1,683.92,NetBanking
2099,618,2026-06-21,Keyboard,4,4841.9,Card
2100,190,2026-04-10,Monitor,1,,Card
2101,205,2026-03-18,Monitor,2,3822.82,Cash
2102,370,2026-06-15,Mouse,2,2372.52,Cash
2103,223,2026-03-21,Laptop,2,2604.39,Card
2104,882,2026-05-08,Mouse,4,1736.27,Cash
2105,469,2026-06-04,Monitor,2,4922.72,NetBanking
2106,492,2026-03-15,Monitor,2,2848.07,UPI
2107,632,2026-01-01,Monitor,1,625.58,UPI
2108,878,2026-03-12,Laptop,3,154.94,NetBanking
2109,391,2026-02-10,Laptop,1,3670.87,Cash
2110,221,2026-04-19,Mouse,3,3264.28,UPI
2111,287,2026-01-06,Tablet,1,2145.69,UPI
2112,310,2026-04-27,Monitor,2,795.01,UPI
2113,942,2026-06-24,Monitor,1,3219.88,NetBanking
2114,179,2026-01-23,Mouse,2,170.29,NetBanking
2115,891,2026-06-27,Keyboard,3,4443.56,Cash
2116,24,2026-05-03,Laptop,2,3544.1,Card
2117,67,2026-04-07,Laptop,1,2047.94,NetBanking
2118,443,2026-04-16,Phone,1,4169.21,UPI
2119,673,2026-03-13,Mouse,3,408.75,NetBanking
2120,208,2026-01-07,Mouse,3,4029.51,Card
2121,241,2026-01-01,Mouse,1,3479.41,NetBanking
2122,573,2026-05-06,Monitor,2,4765.52,UPI
2123,294,2026-06-03,Tablet,4,1883.77,NetBanking
2124,558,2026-06-18,Tablet,5,903.08,Card
2125,329,2026-03-30,Headphones,2,3702.46,NetBanking
2126,382,2026-03-30,Monitor,3,2390.67,Card
2127,834,2026-05-07,Mouse,5,3396.02,NetBanking
2128,369,2026-01-23,Keyboard,3,4810.79,Card
2129,341,2026-06-15,Headphones,4,4631.12,Card
2130,912,2026-05-10,Monitor,2,309.5,Cash
2131,554,2026-02-10,Monitor,5,3200.22,Card
2132,836,2026-06-27,Headphones,1,3982.16,NetBanking
2133,902,2026-05-09,Keyboard,1,648.21,UPI
2134,590,2026-05-21,Mouse,2,119.8,Card
2135,701,2026-03-27,Headphones,1,3577.79,Cash
2136,750,2026-04-06,Keyboard,4,4198.7,NetBanking
2137,225,2026-04-15,Mouse,1,2927.4,Card
2138,656,2026-02-09,Monitor,2,3255.12,UPI
2139,915,2026-05-10,Monitor,1,3988.61,NetBanking
2140,148,2026-06-27,Tablet,2,4587.63,NetBanking
2141,311,2026-05-19,Mouse,1,4143.64,Card
2142,25,2026-03-17,Laptop,2,179.48,Card
2143,848,2026-01-19,Laptop,3,3902.73,NetBanking
2144,974,2026-04-02,Mouse,4,682.87,UPI
2145,715,2026-03-29,Headphones,3,3028.05,Card
2146,312,2026-05-31,Headphones,5,2199.77,UPI
2147,696,2026-01-09,Headphones,3,2507.53,Cash
2148,32,2026-05-02,Monitor,4,1353.33,UPI
2149,433,2026-06-08,Tablet,4,3474.1,UPI
2150,390,2026-05-05,Monitor,1,289.49,NetBanking
2151,259,2026-01-22,Phone,1,2764.3,NetBanking
2152,389,2026-03-03,Keyboard,4,3770.36,UPI
2153,331,2026-06-30,Monitor,4,1618.09,Card
2154,629,2026-01-03,Mouse,2,2111.97,UPI
2155,958,2026-01-18,Keyboard,2,2580.84,NetBanking
2156,282,2026-04-10,Monitor,5,3515.94,UPI
2157,260,2026-06-28,Keyboard,4,2969.74,Card
2158,924,2026-02-11,Laptop,3,2313.46,Cash
2159,437,2026-02-09,Monitor,1,637.41,Card
2160,494,2026-01-02,Headphones,2,2482.61,NetBanking
2161,45,2026-02-27,Tablet,5,1581.16,NetBanking
2162,235,2026-06-29,Laptop,1,3597.76,Card
2163,143,2026-06-04,Keyboard,1,746.8,NetBanking
2164,509,2026-06-28,Headphones,1,1896.71,Cash
2165,651,2026-04-18,Headphones,1,2763.07,Cash
2166,447,2026-04-19,Laptop,1,2830.68,UPI
2167,270,2026-06-20,Tablet,4,4401.13,NetBanking
2168,520,2026-02-05,Laptop,1,4604.44,Card
2169,89,2026-06-20,Phone,4,2895.06,Cash
2170,571,2026-01-18,Monitor,2,1388.73,NetBanking
2171,119,2026-03-01,Phone,2,2842.37,Cash
2172,137,2026-04-11,Laptop,3,3758.55,UPI
2173,523,2026-01-29,Keyboard,3,3961.63,UPI
2174,311,2026-02-05,Tablet,2,4413.88,NetBanking
2175,821,2026-06-19,Headphones,4,1146.45,NetBanking
2176,220,2026-04-10,Keyboard,5,585.33,UPI
2177,150,2026-05-11,Phone,1,3368.7,NetBanking
2178,526,2026-01-19,Keyboard,2,4950.35,Card
2179,642,2026-06-10,Tablet,2,3791.73,Cash
2180,417,2026-04-21,Laptop,3,392.4,NetBanking
2181,29,2026-04-06,Headphones,4,1043.77,Card
2182,767,2026-05-03,Keyboard,5,4546.79,NetBanking
2183,662,2026-06-12,Phone,2,4372.17,Cash
2184,510,2026-04-21,Keyboard,1,3888.19,NetBanking
2185,68,2026-06-30,Monitor,2,2852.26,UPI
2186,379,2026-03-13,Headphones,3,1459.21,Cash
2187,857,2026-03-25,Tablet,4,2722.93,NetBanking
2188,396,2026-06-26,Keyboard,5,3811.35,Card
2189,481,2026-06-27,Headphones,3,1751.67,UPI
2190,258,2026-03-11,Monitor,3,3182.69,Card
2191,321,2026-03-24,Phone,5,4641.42,Card
2192,357,2026-02-19,Monitor,3,4864.47,NetBanking
2193,286,2026-04-19,Mouse,2,1393.16,Card
2194,822,2026-03-17,Phone,3,3872.55,Cash
2195,210,2026-05-29,Keyboard,2,4010.35,UPI
2196,742,2026-03-16,Mouse,2,3641.44,Card
2197,613,2026-03-28,Phone,4,3970.73,Cash
2198,252,2026-03-11,Keyboard,4,2018.99,Cash
2199,150,2026-01-19,Tablet,1,1348.16,NetBanking
2200,833,2026-04-11,Laptop,1,2798.35,Card
2201,832,2026-05-07,Headphones,5,4677.2,Cash
2202,524,2026-02-20,Tablet,1,2880.52,NetBanking
2203,644,2026-06-02,Laptop,4,4910.31,NetBanking
2204,397,2026-02-05,Phone,1,1634.4,Cash
2205,779,2026-01-14,Laptop,1,4026.37,Cash
2206,111,2026-03-10,Phone,1,2787.6,NetBanking
2207,210,2026-06-19,Keyboard,1,295.69,UPI
2208,115,2026-06-09,Mouse,3,1754.27,Cash
2209,441,2026-02-26,Keyboard,5,1279.33,Cash
2210,951,2026-03-02,Phone,1,2807.82,Cash
2211,781,2026-04-09,Phone,5,1177.37,UPI
2212,978,2026-05-27,Mouse,5,885.94,Cash
2213,829,2026-01-25,Phone,4,2482.66,Card
2214,248,2026-02-12,Phone,2,2351.58,Cash
2215,110,2026-06-21,Tablet,4,115.52,NetBanking
2216,457,2026-01-26,Monitor,1,1145.6,NetBanking
2217,730,2026-02-08,Mouse,4,2276.25,NetBanking
2218,24,2026-03-11,Phone,4,2752.2,NetBanking
2219,809,2026-03-29,Tablet,1,4388.22,NetBanking
2220,520,2026-04-24,Keyboard,2,3116.63,Cash
2221,148,2026-06-03,Monitor,4,3546.94,Card
2222,807,2026-02-25,Tablet,3,2079.63,NetBanking
2223,281,2026-03-16,Phone,4,1318.95,NetBanking
2224,984,2026-05-25,Phone,1,218.95,NetBanking
2225,731,2026-04-10,Keyboard,3,4020.49,Cash
2226,391,2026-04-22,Mouse,4,200.42,NetBanking
2227,92,2026-03-31,Phone,3,2243.08,Cash
2228,934,2026-05-03,Phone,2,4985.79,Card
2229,875,2026-05-13,Keyboard,5,2968.92,Card
2230,867,2026-04-08,Tablet,1,277.84,Card
2231,93,2026-02-10,Laptop,5,3564.81,UPI
2232,257,2026-03-07,Headphones,2,488.35,Cash
2233,146,2026-03-13,Monitor,2,4306.65,Card
2234,420,2026-05-14,Laptop,2,1626.83,UPI
2235,636,2026-06-17,Monitor,2,355.52,Cash
2236,562,2026-04-19,Phone,2,2404.22,UPI
2237,828,2026-06-04,Mouse,1,4810.58,UPI
2238,792,2026-02-15,Keyboard,1,597.4,NetBanking
2239,567,2026-02-15,Phone,5,3828.22,Card
2240,252,2026-03-25,Monitor,2,3955.85,Cash
2241,526,2026-05-09,Keyboard,1,4085.2,NetBanking
2242,139,2026-05-01,Phone,2,918.31,Card
2243,883,2026-04-05,Keyboard,3,3083.95,NetBanking
2244,252,2026-01-29,Mouse,2,2329.23,Card
2245,656,2026-01-11,Laptop,4,3069.45,Card
2246,1,2026-05-16,Monitor,4,1507.29,NetBanking
2247,564,2026-04-14,Keyboard,4,2753.2,Cash
2248,806,2026-04-14,Monitor,3,3067.03,NetBanking
2249,171,2026-05-08,Phone,1,2565.45,Card
2250,76,2026-04-05,Monitor,3,3039.01,UPI
2251,619,2026-04-08,Headphones,3,4530.41,Cash
2252,25,2026-02-20,Monitor,1,1641.27,Card
2253,446,2026-02-07,Headphones,5,3897.85,Card
2254,665,2026-04-12,Phone,2,3989.43,UPI
2255,923,2026-04-23,Tablet,4,1212.65,NetBanking
2256,478,2026-04-06,Phone,4,3593.16,Card
2257,426,2026-03-04,Phone,1,4802.13,Cash
2258,384,2026-04-30,Headphones,4,360.28,UPI
2259,613,2026-05-12,Keyboard,4,1540.36,UPI
2260,957,2026-05-03,Laptop,3,4908.65,Cash
2261,199,2026-05-10,Phone,1,1620.67,UPI
2262,150,2026-05-24,Tablet,1,3747.25,UPI
2263,522,2026-05-14,Tablet,1,1171.6,NetBanking
2264,414,2026-06-06,Headphones,3,1736.8,Cash
2265,292,2026-05-13,Keyboard,1,1903.04,NetBanking
2266,777,2026-05-12,Laptop,5,2488.83,UPI
2267,992,2026-04-07,Tablet,4,851.32,Cash
2268,148,2026-02-20,Laptop,5,796.84,NetBanking
2269,283,2026-01-11,Laptop,3,2032.56,UPI
2270,977,2026-04-18,Keyboard,2,751.42,NetBanking
2271,819,2026-02-08,Headphones,5,4147.02,Cash
2272,939,2026-01-17,Phone,1,1132.02,Cash
2273,745,2026-01-17,Phone,4,2465.06,Card
2274,948,2026-01-30,Laptop,4,3395.8,Cash
2275,632,2026-04-06,Monitor,4,-100.0,Cash
2276,591,2026-03-26,Mouse,3,2836.99,Card
2277,684,2026-05-31,Keyboard,3,3441.59,Card
2278,232,2026-04-22,Headphones,3,4093.17,Cash
2279,963,2026-05-08,Mouse,4,2593.29,UPI
2280,975,2026-03-07,Laptop,2,2999.29,Card
